,molecule_chembl_id,Ki,units,smiles,pKi
1008,CHEMBL2381779,15.0,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(-c3cc(C)cs3)cc12,7.823908740944319
1009,CHEMBL1259001,15.1,nM,CCCC/C=C\C1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CCC(=O)C[C@@H]32)CCC1,7.82102305270683
1010,CHEMBL2170546,15.2,nM,CCCCCn1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c(=O)cc1C,7.818156412055227
1011,CHEMBL2152807,15.2,nM,C=Cn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(F)cc21,7.818156412055227
1012,CHEMBL2152808,15.2,nM,CC1(C)C2CC[C@](C)(C2)[C@@H]1NC(=O)c1cn(CCCCO)c2cc(F)ccc2c1=O,7.818156412055227
1013,CHEMBL2163941,15.3,nM,O=C(NC1CCCCC1)c1cn2c3c(cccc3c1=O)OCC2C1CC1,7.815308569182401
1014,CHEMBL2420249,15.3,nM,Cc1ccc(Cn2cc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,7.815308569182401
1015,CHEMBL3781953,15.4,nM,COc1ccc2c(c1)OC(C)(C)c1cn(CCN3CCN(C(=O)c4cccs4)CC3)nc1-2,7.8124792791635365
1016,CHEMBL2029729,15.5,nM,CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,7.809668301829708
1017,CHEMBL3092906,15.8,nM,CCN1CCN(c2nc(C)nc3[nH]c(-c4ccccc4Cl)nc23)CC1.Cl,7.801342913045577
1018,CHEMBL2163931,15.8,nM,CCC1COc2cccc3c(=O)c(C(=O)NC(C)CCC(C)C)cn1c23,7.801342913045577
1019,CHEMBL1909850,15.8,nM,CCc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,7.801342913045577
1020,CHEMBL372544,15.8,nM,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2ccccc21,7.801342913045577
1021,CHEMBL593166,16.0,nM,Cc1cc(NC(=O)C2C(C)(C)C2(C)C)cc(S(=O)(=O)N2CCOCC2)c1C,7.795880017344075
1022,CHEMBL391380,16.0,nM,COC(=O)C(C)(C)c1ccc(-c2cc(C)cc(C)c2)c(O)c1,7.795880017344075
1023,CHEMBL1270083,16.0,nM,C[C@H]1C[C@H](CNS(=O)(=O)C(F)(F)F)CCN1S(=O)(=O)c1cc2ccccc2n1S(=O)(=O)c1ccccc1F,7.795880017344075
1024,CHEMBL512906,16.0,nM,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2Cc2ccncc2)cc1,7.795880017344075
1025,CHEMBL1668511,16.0,nM,CCC1CCC(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1,7.795880017344075
1026,CHEMBL1668520,16.0,nM,Cc1c(C(C)(C)C)s/c(=N\S(=O)(=O)c2cccc3ccccc23)n1C1CC1,7.795880017344075
1027,CHEMBL2019086,16.0,nM,O=C(NC1(C(=O)O)CCCCC1)c1cc2c(n(Cc3ccc(F)cc3)c1=O)CCCCCC2,7.795880017344075
1028,CHEMBL3647317,16.0,nM,CC(=O)OCCOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1CC(C)C,7.795880017344075
1029,CHEMBL2387075,16.0,nM,CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCC2,7.795880017344075
1030,CHEMBL4102128,16.0,nM,O=C(NC1CCCCCC1)c1cc(-c2ccccc2)nn(Cc2ccc(F)cc2)c1=O,7.795880017344075
1031,CHEMBL3650084,16.0,nM,CCCCn1nc(C2(C)CC2)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C,7.795880017344075
1032,CHEMBL576855,16.0,nM,Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1CN1CCOCC1,7.795880017344075
1033,CHEMBL3650098,16.0,nM,CCCCn1/c(=N/C(=O)c2cc(C(F)(F)F)ccc2ONC(C)C)cc(C(C)(C)C)n1C,7.795880017344075
1034,CHEMBL3650102,16.0,nM,CC(C)(C)NOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)nn1CC1CC1,7.795880017344075
1035,CHEMBL2152809,16.0,nM,Cn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,7.795880017344075
1036,CHEMBL199029,16.0,nM,C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(OC(F)(F)F)cc2S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,7.795880017344075
1037,CHEMBL3686310,16.0,nM,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@@H]2CCCN2S(C)(=O)=O)s1,7.795880017344075
1038,CHEMBL584738,16.0,nM,CC[C@H]1CC[C@H](C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1,7.795880017344075
1039,CHEMBL3650122,16.0,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O/N=C(\C)N,7.795880017344075
1040,CHEMBL374937,16.0,nM,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(Cl)c1,7.795880017344075
1041,CHEMBL2022360,16.0,nM,O=C(NC1CCCCC1)c1cc2ccccc2n(Cc2ccccc2)c1=O,7.795880017344075
1042,CHEMBL1215916,16.0,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccc(F)cc3F)ccc21,7.795880017344075
1043,CHEMBL500414,16.1,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(Oc3ccc(F)c(Cl)c3)ccc21,7.79317412396815
1044,CHEMBL3582024,16.2,nM,CCOC(=O)C(CC)(CC)NC(=O)c1ccc(C2CCCC2)c(OCC2CC2)n1,7.790484985457369
1045,CHEMBL2163927,16.2,nM,CC(C)[C@H]1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,7.790484985457369
1046,CHEMBL201571,16.4,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21,7.785156151952302
1047,CHEMBL4435655,16.4,nM,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccc(F)cc21,7.785156151952302
1048,CHEMBL3323681,16.4,nM,C=CCNC(=O)CCCCCCCCCCOc1cc(O)cc(CCCCC)c1,7.785156151952302
1049,CHEMBL250808,16.8,nM,CCCCN1Cc2c(n(S(=O)(=O)CC)c3ccc(C(=O)N4CCC(C)CC4)cc23)C1,7.774690718274137
1050,CHEMBL3930225,16.8,nM,CCOC(=O)c1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,7.774690718274137
1051,CHEMBL1215976,16.9,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(CC)ccc21,7.772113295386326
1052,CHEMBL4240996,16.9,nM,CCCCO/N=C(\C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(C)C[C@H]21,7.772113295386326
1053,CHEMBL579194,17.0,nM,Cc1c(CN2CCOCC2)cc(NC(=O)C2CCCCC2C)cc1C(F)(F)F,7.769551078621726
1054,CHEMBL3329945,17.0,nM,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2C[C@@H](C)CC1,7.769551078621726
1055,CHEMBL2387076,17.0,nM,CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCC2,7.769551078621726
1056,CHEMBL596401,17.0,nM,CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCOCC2)c1,7.769551078621726
1057,CHEMBL4763456,17.0,nM,CC(C)(O)COc1ccc(C(F)(F)F)cc1-c1nnc2c(C(C)(C)C)nn(C[C@H]3CCCO3)c2n1,7.769551078621726
1058,CHEMBL3647330,17.0,nM,C=C=CCn1cc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(C)(C)C,7.769551078621726
1059,CHEMBL487629,17.0,nM,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC)cc1)n2CCC(C)C,7.769551078621726
1060,CHEMBL234897,17.0,nM,CCCCCCC(C)(C)c1ccc(-c2ccccc2N)c(O)c1,7.769551078621726
1061,CHEMBL3905036,17.0,nM,O=S(=O)(NCC1CC1)c1ccc(Nc2ccc(Cl)cc2Cl)cc1C(F)(F)F,7.769551078621726
1062,CHEMBL515102,17.0,nM,Cc1ccc(-c2nnn(CC(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,7.769551078621726
1063,CHEMBL497326,17.1,nM,CCCCCn1cc(C(=O)N[C@H](C)c2ccccc2)c(=O)c2ccc(N3CCCC3)cc21,7.767003889607846
1064,CHEMBL111702,17.3,nM,CCCCCCC(C)(C)c1cc(OC(C)=O)c2c(c1)OC(C)(C)c1ccc(C(=O)O)cc1-2,7.761953896871205
1065,CHEMBL113230,17.3,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)oc(=O)c1ccc(C)cc12,7.761953896871205
1066,CHEMBL4640710,17.3,nM,CC(=O)OCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(C)cc21,7.761953896871205
1067,CHEMBL250493,17.5,nM,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCCCC4)ccc31)CN(C1CCCC1)C2,7.756961951313706
1068,CHEMBL118028,17.6,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C3(c4ccccc4)SCCS3)cc1OC2(C)C,7.75448733218585
1069,CHEMBL1224691,17.6,nM,CCCCCC1=NN(C(=O)NC(C)(C)c2ccccc2)CC1c1ccccc1,7.75448733218585
1070,CHEMBL250607,17.6,nM,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCCO1)C2,7.75448733218585
1071,CHEMBL2087096,17.8,nM,C=CCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccccc3)ccc21,7.7495799976911055
1072,CHEMBL225622,17.9,nM,O=C(NC1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc(Cl)ccc1-2,7.747146969020107
1073,CHEMBL250626,17.9,nM,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)c3ccccc3)CN(C3CCCC3)C2)CC1,7.747146969020107
1074,CHEMBL385653,18.0,nM,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccc(C)cc1,7.7447274948966935
1075,CHEMBL232410,18.0,nM,CCCCCCC(C)(C)c1ccc(-c2c(C)cccc2C)c(O)c1,7.7447274948966935
1076,CHEMBL498346,18.0,nM,CCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,7.7447274948966935
1077,CHEMBL571095,18.0,nM,Cc1ncsc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,7.7447274948966935
1078,CHEMBL2336539,18.0,nM,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,7.7447274948966935
1079,CHEMBL2112293,18.0,nM,COc1cc(F)cc2c(C(=O)N[C@H]3C4(C)CCC(C4)C3(C)C)c(C)n(CCN3CCOCC3)c12,7.7447274948966935
1080,CHEMBL2023583,18.0,nM,O=C(O)CCc1csc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)n1,7.7447274948966935
1081,CHEMBL3650132,18.0,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O/N=C(\N)c1ccccn1,7.7447274948966935
1082,CHEMBL3410730,18.0,nM,CCCCCOc1cc(C(=O)NC2CCc3cc(O)c(O)cc3C2)ccc1OC,7.7447274948966935
1083,CHEMBL3650117,18.0,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O/N=C(\C)C(C)=O,7.7447274948966935
1084,CHEMBL245449,18.0,nM,COc1ccccc1/N=C1\SCC(C)(C)CN1C(=S)SC,7.7447274948966935
1085,CHEMBL3329946,18.0,nM,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1=C2C[C@H](C)CC1,7.7447274948966935
1086,CHEMBL231935,18.0,nM,CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccc(C(F)(F)F)cc1,7.7447274948966935
1087,CHEMBL3353429,18.0,nM,CC1CCC(NC(=O)c2cc3cccnc3n(CCCCCCO)c2=O)CC1,7.7447274948966935
1088,CHEMBL236361,18.2,nM,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=S)c2ccccc21,7.739928612014925
1089,CHEMBL1909844,18.3,nM,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1Cl,7.73754891026957
1090,CHEMBL3582012,18.3,nM,CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OCC2CC2)n1)C(=O)N1CC(F)C1,7.73754891026957
1091,CHEMBL1641944,18.4,nM,CCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)cc1-c1ccccc1,7.735182176990463
1092,CHEMBL4643391,18.4,nM,CCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(CCO)cc21,7.735182176990463
1093,CHEMBL2163958,18.4,nM,Cc1cc2c3c(c1)c(=O)c(C(=O)NC1CCCCC1)cn3C(c1ccccc1)CO2,7.735182176990463
1094,CHEMBL456535,18.5,nM,O=C(N/N=C1\C(=O)N(Cc2ccccc2)c2ccccc21)c1ccccc1,7.732828271596986
1095,CHEMBL2316280,18.5,nM,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)noc21,7.732828271596986
1096,CHEMBL1641959,18.8,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=S)cc1-c1ccccc1,7.72584215073632
1097,CHEMBL3907056,18.8,nM,CC12CC(Nc3ccc(S(=O)(=O)NCC4CC4)c(C(F)(F)F)c3)CC(C1)C2(C)C,7.72584215073632
1098,CHEMBL3421689,18.8,nM,CCCCCn1cc2c(=O)n(C3CCCCC3)nc-2c2ccccc21,7.72584215073632
1099,CHEMBL4639191,18.9,nM,CN1N=CC2C1C(O)=C(C(=O)NC13CC4CC(CC(O)(C4)C1)C3)C(=O)N2CCCCF,7.723538195826756
1100,CHEMBL1214559,19.0,nM,CC1(C)Oc2cc(C34CC5CC(CC(C5)O3)C4)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,7.721246399047171
1101,CHEMBL258244,19.0,nM,Cc1ccc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1S(=O)(=O)N1CCOCC1,7.721246399047171
1102,CHEMBL2206843,19.0,nM,CCCCCn1c(C)c(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21,7.721246399047171
1103,CHEMBL3891231,19.0,nM,COc1cc(Nc2ccc(S(=O)(=O)NCC3CC3)c(C(F)(F)F)c2)cc(OC)c1,7.721246399047171
1104,CHEMBL2348280,19.0,nM,CCCCn1c(C)c(C)cc(NC(=O)c2cccc3ccccc23)c1=O,7.721246399047171
1105,CHEMBL188494,19.0,nM,CCCCCn1c(C)c(C(=O)Cc2ccccc2C)c2ccccc21,7.721246399047171
1106,CHEMBL244403,19.0,nM,CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,7.721246399047171
1107,CHEMBL2326311,19.0,nM,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2cccc(C)c2)cc1,7.721246399047171
1108,CHEMBL579193,19.0,nM,Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1CN1CCOCC1,7.721246399047171
1109,CHEMBL1909846,19.1,nM,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(Cl)ccc1Cl,7.718966632752272
1110,CHEMBL456803,19.3,nM,CCCCN1C(=O)/C(=N\NC(=O)c2ccccc2)c2ccccc21,7.714442690992226
1111,CHEMBL2152827,19.3,nM,CCCCCn1cc(C(=O)NOCc2ccccc2)c(=O)c2ccc(Sc3ccccc3)cc21,7.714442690992226
1112,CHEMBL4646331,19.3,nM,CCCCN1C(=O)C(C(=O)NC23CC4CC(CC(O)(C4)C2)C3)=C(O)C2C1C=NN2C,7.714442690992226
1113,CHEMBL294013,19.4,nM,C=C1CC[C@@H]2[C@@H](C1)c1c(OC)cc(C(C)(C)CCCCCC)cc1OC2(C)C,7.7121982700697735
1114,CHEMBL3978981,19.5,nM,CC1(C)C2CCC(CNC(=O)c3nn(-c4ccc(Cl)cc4Cl)c4c3CCCc3cc(Cl)ccc3-4)C1C2,7.709965388637482
1115,CHEMBL3409151,19.7,nM,CCCCn1cc(C(=O)NC2CCCC2)c(=O)c2cccc(OC)c21,7.7055337738384075
1116,CHEMBL325135,19.7,nM,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SC(C)C(C)S1,7.7055337738384075
1117,CHEMBL3422787,19.8,nM,CCCCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2ccccc21,7.703334809738469
1118,CHEMBL1223647,19.8,nM,CCCCCC1=NN(C(=O)NC2CCCCCC2)CC1c1ccccc1,7.703334809738469
1119,CHEMBL2152823,19.9,nM,CCCCCn1cc(C(=O)NC(CC)CO)c(=O)c2ccc(Sc3ccccc3)cc21,7.701146923590294
1120,CHEMBL3092899,19.9,nM,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n([C@@H]3CCOC3)c2n1.Cl,7.701146923590294
1121,CHEMBL363471,20.0,nM,CCCCCn1cc(C(=O)Cc2ccccc2Br)c2ccccc21,7.698970004336019
1122,CHEMBL218202,20.0,nM,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1OC,7.698970004336019
1123,CHEMBL2441467,20.0,nM,O=C(c1ccc2c(c1)c1ccccc1n2CC1CCOCC1)N1CCCCC1,7.698970004336019
1124,CHEMBL2057803,20.0,nM,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n([C@@H]3CCOC3)c2n1,7.698970004336019
1125,CHEMBL2022696,20.0,nM,O=C(NC1CCCCC1)c1cccn(Cc2ccc(F)cc2)c1=O,7.698970004336019
1126,CHEMBL489252,20.0,nM,CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCCC(=O)NC2CC2)c1,7.698970004336019
1127,CHEMBL2387074,20.0,nM,CCCCn1c(CC)c(C)cc(C(=O)NCc2ccccc2)c1=O,7.698970004336019
1128,CHEMBL4442990,20.0,nM,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3ccc(F)cc3)cc2)cc1,7.698970004336019
1129,CHEMBL234207,20.0,nM,CCCCCCC(C)(C)c1ccc(-c2cccnc2)c(O)c1,7.698970004336019
1130,CHEMBL578848,20.0,nM,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,7.698970004336019
1131,CHEMBL494207,20.0,nM,CNC(=O)[C@@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(C)(C)C,7.698970004336019
1132,CHEMBL80530,20.0,nM,COC(=O)[C@H](Cc1cscn1)NC(=O)c1c(C)n(CCN2CCOCC2)c2c(OC)cccc12,7.698970004336019
1133,CHEMBL2336545,20.0,nM,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(OC)cc2)cc1,7.698970004336019
1134,CHEMBL2316261,20.0,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2ncnc12,7.698970004336019
1135,CHEMBL3686342,20.0,nM,CC(C)(C)NOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1,7.698970004336019
1136,CHEMBL572887,20.0,nM,Cc1c(C(=O)NC2CCCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,7.698970004336019
1137,CHEMBL57367,20.0,nM,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,7.698970004336019
1138,CHEMBL2206837,20.0,nM,CCCn1c(C)c(C(=O)c2ccc(I)c3ccccc23)c2ccccc21,7.698970004336019
1139,CHEMBL261381,20.0,nM,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,7.698970004336019
1140,CHEMBL391134,20.0,nM,CCCCCCC(C)(C)c1ccc(-c2cccc(C)c2C)c(O)c1,7.698970004336019
1141,CHEMBL578179,20.0,nM,CC1(C)C(C(=O)c2cn(CCc3cccnc3)c3ccccc23)C1(C)C,7.698970004336019
1142,CHEMBL2326285,20.0,nM,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,7.698970004336019
1143,CHEMBL4473425,20.0,nM,COc1ccc(-c2oc3ccccc3c2C(=O)c2ccc(NCc3ccc(C#N)cc3)cc2)cc1,7.698970004336019
1144,CHEMBL3234699,20.0,nM,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OCc2ccccn2)s1,7.698970004336019
1145,CHEMBL599070,20.0,nM,Cc1nc(C(=O)NC[C@H]2C[C@@H]3C[C@H](C2)C3(C)C)c(C)n1-c1ccccc1,7.698970004336019
1146,CHEMBL597084,20.0,nM,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)n1C1CCCCC1,7.698970004336019
1147,CHEMBL1641936,20.0,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)cc1C,7.698970004336019
1148,CHEMBL3981080,20.02,nM,CCc1c(C(=O)Nc2cccc3ccccc23)cc(C)n1-c1ccccc1,7.6985359268567
1149,CHEMBL1223778,20.1,nM,CCCCCN1N=C(C(=O)N[C@H]2C[C@H]3CC[C@]2(C)C3(C)C)CC1c1ccccc1,7.696803942579511
1150,CHEMBL1631297,20.2,nM,Cc1c(C(=O)NC(C)(C)C)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C,7.694648630553377
1151,CHEMBL371214,20.3,nM,CCCC(C)(C)c1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,7.692503962086787
1152,CHEMBL1641963,20.3,nM,CCCC(C)(C)c1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(O)C[C@@H]21,7.692503962086787
1153,CHEMBL240697,20.3,nM,O=C1/C(=C/c2cn(Cc3ccc(Cl)cc3)c3ccccc23)N2CCC1CC2,7.692503962086787
1154,CHEMBL3092892,20.4,nM,COCCn1c(-c2ccccc2Cl)nc2c(N3CCN(C(C)=O)CC3)nc(C)nc21.Cl,7.690369832574101
1155,CHEMBL2087095,20.5,nM,CCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccccc3)ccc21,7.688246138944246
1156,CHEMBL1215944,20.6,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(I)ccc21,7.686132779630847
1157,CHEMBL57723,20.8,nM,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,7.681936665037238
1158,CHEMBL2170530,20.8,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c(I)c1C,7.681936665037238
1159,CHEMBL4437411,20.97,nM,COC(=O)c1c(NC(=O)NC23CC4CC(CC(C4)C2)C3)sc2c1CCCC2,7.678401569534656
1160,CHEMBL605932,21.0,nM,CC(C)C1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,7.6777807052660805
1161,CHEMBL3650119,21.0,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1O/N=C(\N)c1ccc(F)cc1,7.6777807052660805
1162,CHEMBL272176,21.0,nM,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(O)c(O)cc23)C1(C)C,7.6777807052660805
1163,CHEMBL376700,21.0,nM,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc(Cl)ccc1-2,7.6777807052660805
1164,CHEMBL3650109,21.0,nM,CCCCn1nc(C(C)(C)C)s/c1=N/C(=O)c1cc(C(F)(F)F)ccc1ON(C)C,7.6777807052660805
1165,CHEMBL3686319,21.0,nM,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@@H]2CNCCO2)s1,7.6777807052660805
1166,CHEMBL2316281,21.0,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)noc21,7.6777807052660805
1167,CHEMBL4644088,21.0,nM,O=C(NN1CCCCC1)c1cn(-c2ccc(Cl)cc2Cl)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)s2)c1CNS(=O)(=O)N1CCCC1,7.6777807052660805
1168,CHEMBL3774794,21.0,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(N(C)Cc3ccccc3)nc12,7.6777807052660805
1169,CHEMBL3323675,21.2,nM,CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)N[C@H](C)CO)c1,7.673664139071248
1170,CHEMBL391858,21.48,nM,CCCCCCC(C)(C)c1cccc(OCC/C=C\C/C=C\CCCC(=O)N[C@H](C)CO)c1,7.6679657229724825
1171,CHEMBL2029725,21.5,nM,CN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1,7.667561540084394
1172,CHEMBL4648254,21.5,nM,CCCCCc1cc(OCCCC)cc(OCCCCCCCCCCC(=O)NC2CC2)c1,7.667561540084394
1173,CHEMBL1215898,21.5,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3cc(C)c(OC)c(C)c3)ccc21,7.667561540084394
1174,CHEMBL511253,22.0,nM,O=C(NC1CCCCCC1)c1cc2cccnc2n(Cc2ccccc2)c1=O,7.657577319177793
1175,CHEMBL308777,22.0,nM,COc1ccc2c(c1)c(CN1CCOCC1)c(C)n2C(=O)c1cccc(Cl)c1Cl,7.657577319177793
1176,CHEMBL2179751,22.0,nM,CCCN(CCC)c1ccc(C(NC(=O)Cc2ccccc2)NC(=O)Cc2ccccc2)cc1,7.657577319177793
1177,CHEMBL2206858,22.0,nM,CCCn1c(C)c(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,7.657577319177793
1178,CHEMBL3774721,22.0,nM,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2nc(-c3ccc(C)cc3)nc12,7.657577319177793
1179,CHEMBL246516,22.0,nM,CSC(=S)N1CC(C)(C)CS/C1=N\c1ccc(C(C)C)cc1,7.657577319177793
1180,CHEMBL2163963,22.0,nM,CCC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,7.657577319177793
